title,price,store,commentcount,sells,location
"""Apple/苹果 iPhone 8 Plus 苹果8代 美版iPhoneX 国行苹果8P手机X""",1980.00,"""恒信数码1688""",366,121人付款,广东 深圳
"""【256G现货当天发+24期付款】Apple/苹果 iPhone X全网通4G面容ID苹果手机官方旗舰店降价原封正品XS XR 11""",7238.00,"""创汇通达数码旗舰店""",,0人付款,北京
"""分期免息Apple/苹果 iPhone 8 Plus 全网通4G全新国行iphone8手机""",2050.00,"""苏晴雪88""",35,53人付款,广东 深圳
"""直降1000/24期分期送壳膜】Apple/苹果 iPhone XS 全网通4G手机 苹果XS iphonexs max 国行正品 苹果xr手机""",5358.00,"""东利数码专营店""",22,12人付款,河南 洛阳
"""【12年老店】Apple/苹果 iPhone XS Max苹果港版美版日版苹果xs""",3726.27,"""minwoo1""",1354,111人付款,广东 深圳
"""【13年树睿】iPhone 11  Apple/苹果 iPhone XR   苹果11Pro 手机""",3870.00,"""静房王树楷""",641,92人付款,上海
"""Apple/苹果 iPhone X苹果原装X国行港版手机8X全网通正品4G未激活""",3599.00,"""jiali通讯""",69,30人付款,上海
"""花呗分期2019新款 Apple/苹果 iPhone11苹果11 iPhone11Pro手机""",4588.00,"""long780790""",103,29人付款,浙江 杭州
"""Apple/苹果 iPhone XS Max 苹果XSMax iPhonexs国行双卡xsmax手机""",4640.00,"""盈利通贸易有限公司""",365,37人付款,广东 深圳
"""Apple/苹果 iPhone XR 新款iPhone 11 Pro手机128G绿紫色国行现货""",4599.00,"""华夏数码科技有限公司""",863,38人付款,上海
"""Apple/苹果 iPhone11 Pro Max  全网通苹果11元旦苹果手机 双卡""",8899.00,"""四川移动官方旗舰店""",,0人付款,四川 成都
"""Apple/苹果 iPhone XS Max iPhone XR未激活正品国行港版美版双卡""",2500.00,"""librapsp""",198,31人付款,广东 深圳
"""Apple/苹果 iPhone 11 Pro Max 苹果11新款promax双卡双待智能""",4990.00,"""雨泽2709""",70,41人付款,广东 深圳
"""12期免息/现货速发 Apple 苹果 iPhone 11 全网通智能4G手机8plus官方XR旗舰店新品11pro正品苹果iPhone11max""",5698.00,"""三际数码官方旗舰店""",19,3人付款,山东 济南
"""Apple/苹果 iPhone 11 新款iPhone Pro Max有锁美版国行双卡现货""",3296.70,"""muyudemen""",1,6人付款,广东 深圳
"""现货顺丰速发/6期免息/送无线充全新未激活Apple苹果iPhone 11 全网通4G智能手机新品官方官网旗舰店新款苹果""",5468.00,"""卡俐特数码专营店""",4,9人付款,江苏 南京
"""【12期分期 顺丰速发】 Apple/苹果 iPhone XS Max 联通/移动/电信4G版 智能手机双卡iPhoneXS Max国行正品""",5899.00,"""迈向数码旗舰店""",47,8人付款,北京
"""12期分期Apple苹果现货iPhone11智能4G手机6.1英寸64G128G256G电信移动联通全网通双卡双待正品国行全新原封""",5199.00,"""岗隆数码专营店""",,3人付款,江苏 无锡
"""Apple/苹果 iPhone 11 Pro Max 美版V版日版DO 国行AU 有锁 解锁""",4799.00,"""朱水平99""",24,46人付款,广东 深圳
"""Apple/苹果 iPhone 11 Pro新款iPhone 11  pro max 国行首发现货""",4900.00,"""邂逅水清清""",259,94人付款,重庆
"""苹果iphone11proApple/苹果11iPhone 11 Pro手机 iphone11pro4G全网通官方国行2019新款暗夜绿色""",8259.00,"""新联智尚数码旗舰店""",30,6人付款,北京
"""2019新款Apple/苹果 iPhone XS Max iPhone 11 Pro Max 双卡手机""",5350.00,"""朗朗电玩""",192,18人付款,浙江 杭州
"""分期Apple/苹果 iPhone XS Max 苹果xsmax 苹果xr 国行4G全新手机""",5308.00,"""最低最诚信""",339,25人付款,江苏 南京
"""Apple/苹果 iPhone 8 Plus 苹果8plus国行手机苹果8X iphone8租赁""",1389.00,"""爱上一个少年""",783,1269人付款,广东 深圳
"""Apple/苹果 iPhone XS Max XS 手机全新港版美版日版韩版有锁分期""",3465.00,"""wh80008""",1541,77人付款,广东 深圳
"""Apple/苹果 iPhone XS Max苹果xs手机国行港版美版有锁苹果xsmax""",3453.12,"""达诚数码商城""",703,39人付款,广东 深圳
"""现货Apple/苹果 iPhone 11 Pro Max手机iPhone11港版国行11promax""",7388.00,"""古龙圣宝""",1106,114人付款,北京
"""正品Apple/苹果 iPhone 11 Pro现货国行苹果iphone11pro直降900元""",7860.00,"""为人民服务666""",211,20人付款,北京
"""Apple/苹果 iPhone X国行 64G苹果x 美版iPhoneX 全网通256G 手机""",2822.00,"""nyamly""",34,89人付款,广东 深圳
"""Apple/苹果 iPhone 11 新款苹果iphone11 国行港版美版有锁三网4G""",3430.00,"""启航数码007""",76,34人付款,广东 深圳
"""送无线充12期分期0首付6期免息Apple苹果iPhone 11 Pro官方旗舰店正品官网全网通苹果11pro手机新款xsmax非5G""",8699.00,"""飞鸿数码旗舰店""",5,2人付款,湖南 长沙
"""Apple/苹果 iPhone XR 苹果手机xr港版美版日版有锁iPhoneXr 双卡""",4000.00,"""zhuxiaoming1113""",1031,73人付款,天津
"""现货Apple/苹果 iPhone 11 Pro Max 苹果max11国行4g双卡手机白色""",5590.00,"""福纪幸福魔方""",34,50人付款,广东 深圳
"""【送壳膜套装】Apple/苹果 iPhone XS Max 6.5英寸全网通4G手机iPhone XS 双卡双待全面屏手机新款""",6088.00,"""卓辰数码旗舰店""",501,3人付款,浙江 杭州
"""Apple/苹果iPhone 11 Pro Max苹果11pro max新款双卡手机""",9099.00,"""恒泰数码专营店""",4,7人付款,北京
"""Apple/苹果 iPhone 8 Plus 全新正品国行美版三网通手机iPhone 8x""",1389.00,"""爱上一个少年""",470,1096人付款,广东 深圳
"""【现货速发】2019新款Apple/苹果iPhone 11 苹果11全网通智能手机新品iphone11官方旗舰店iphone11promax手机""",5899.00,"""凌志手机连锁旗舰店""",20,10人付款,黑龙江 哈尔滨
"""Apple/苹果 iPhone 11 苹果11Pro港版日版美版 有锁无锁 全新手机""",3398.00,"""tangchaoshan1006""",333,108人付款,广东 深圳
"""正品Apple/苹果 iPhone 11新款苹果iphone11直降450元原封未激活""",5050.00,"""为人民服务666""",368,15人付款,北京
"""Apple/苹果 iPhone 11 Pro Max国行港版 iPhone 美版韩版日版有锁""",5050.00,"""ji19921123""",123,56人付款,广东 深圳
"""【买就送壳膜】 Apple/苹果 iPhone 7 128G全网通4G手机国行正品授权经销全国联保iphone苹果7/7p/8p""",2688.00,"""轻松换数码旗舰店""",23,6人付款,北京
"""Apple/苹果 iPhone XS Max 苹果xs max 苹果xs双卡原装全网4G手机""",4899.00,"""jiali通讯""",33,20人付款,上海
"""Apple/苹果 iPhone 11 6.1英寸屏 iPhone2019 苹果手机双卡全网通""",4588.00,"""nicemblem""",25,34人付款,陕西 西安
"""Apple/苹果 iPhone 11 Pro Max 美版 新款 苹果11 pro 国行 港版""",4880.00,"""张顶全888""",1915,82人付款,上海
"""Apple/苹果 iPhone 11 Pro Max手机iPhone 11苹果11pro max现货""",7396.00,"""whgdm11""",576,36人付款,北京
"""韦恩国际Apple/苹果 iPhone 11 新款国行港版苹果11Pro Max 手机""",3448.00,"""wayen辉""",99,39人付款,广东 深圳
"""Apple/苹果 iPhone XS Max 苹果xsmax iPhonexsmax手机8x 双卡""",1450.00,"""judy卓提""",167,487人付款,广东 深圳
"""【3期免息 现货速发】Apple/苹果 iPhone 11全网通4G智能双卡手机国行正品2019新品xr xsmax 7plus正品pro 8""",5199.00,"""润森数码旗舰店""",42,10人付款,广东 深圳
"""Apple/苹果 iPhone 8 Plus iPhone 8手机 8plus 国行全网通未激活""",3198.00,"""李小麦的店""",307,26人付款,北京
"""2019款国行全新Apple/苹果 iPhone 11手机4G pro max官网现货XR""",5020.00,"""志辉爱吃玉米""",12,19人付款,四川 成都
"""Apple/苹果 iPhone 11 Pro Max国行港版11pro美版11P全新分期闪送""",4710.00,"""没有合适词汇""",29,22人付款,四川 成都
"""现货Apple/苹果 iPhone 11 Pro Max韩版美版有锁国行原封新款苹果""",5230.00,"""王树超555""",156,93人付款,山东 淄博
"""Apple/苹果 iPhone 11 Pro Max国行苹果11promax双卡全网通手机""",4959.00,"""tb0007007_2012""",28,50人付款,广东 深圳
"""【花呗分期 】Apple/苹果 iPhone 11 苹果11 iPhone11Pro Max手机""",4750.00,"""长沙启点通讯""",113,62人付款,湖南 长沙
"""Apple/苹果 iPhone XS Max 全新美版有锁无锁全网通未激活""",4080.00,"""zhqiboy""",517,52人付款,江苏 南京
"""【3期免息】 Apple/苹果 iPhone 8全网通4G手机 4.7英寸64/128GB存储苹果8原封国行正品手机""",3319.00,"""岗隆数码专营店""",7,3人付款,江苏 无锡
"""Apple/苹果 iPhone XR iPhoneXS MAX 港版美版日版有锁无锁xr手机""",2550.00,"""启航数码007""",336,29人付款,广东 深圳
"""Apple/苹果 iPhone 8 Plus 手机苹果iphone8特别版电信无锁有锁4G""",2750.00,"""zhuxiaoming1113""",89,33人付款,天津
"""代购原封Apple/苹果iPhone 11 Pro /Max全网通港版 港行 澳门三网""",7180.00,"""fbs37""",94,37人付款,广东 珠海
"""Apple/苹果 iPhone 11 6.1英寸 苹果11手机美版有锁日版港版现货""",3316.50,"""开phom府""",29,20人付款,广东 深圳
"""Apple/苹果 iPhone XS Max iPhone Xs 苹果Max双卡国行原封现货""",5288.00,"""格格乌托邦""",40,23人付款,四川 成都
"""【顺丰送壳膜套装 到手价4398元起】Apple/苹果 iPhone XR全网通智能4G手机 128G天翼电信官方旗舰店官网XS""",4398.00,"""翼天下天翼电信旗舰店""",453,0人付款,江苏 南京
"""现货Apple/苹果 iPhone XR 全网通4G手机苹果iPhoneXR 国行苹果xr""",4220.00,"""860803华晶""",242,26人付款,浙江 杭州
"""Apple/苹果 iPhone11 Pro 全网通苹果11元旦苹果手机 双卡""",8299.00,"""四川移动官方旗舰店""",,0人付款,四川 成都
"""全新Apple/苹果 iPhone XR国行港版双卡无锁 苹果X手机""",2821.50,"""鱼水源企业店""",208,50人付款,广东 深圳
"""直降600元起 Apple/苹果 iPhone 11 Pro 11promax官网国行手机""",5027.99,"""手机_小秘""",128,69人付款,上海
"""购机送壳膜+12期分期 Apple/iPhone 11Pro 苹果手机2019新款全网通智能手机苹果xr 8Plus xsmax正品""",8218.00,"""君问数码官方旗舰店""",10,3人付款,浙江 杭州
"""分期免息Apple/苹果 iPhone XR 苹果iphonexr xs max双卡4G手机x""",1450.00,"""wfgjyjw""",48,84人付款,广东 深圳
"""现货Apple/苹果 iPhone 11新款iphone全新苹果11国行美版有锁手机""",3562.00,"""苹果配件2013""",182,39人付款,广东 深圳
"""【门店特惠现货 同城闪送当日达】Apple/苹果 iPhone 11Pro全网通4G手机正品国行苹果11proiphon11pro""",11399.00,"""中人通信数码旗舰店""",1,1人付款,陕西 西安
"""Apple 苹果 iPhone 8Plus 全网通 苹果8 8p 元旦 苹果手机""",4118.00,"""四川移动官方旗舰店""",,0人付款,四川 成都
"""Apple/苹果 iPhone XS Max苹果xs iphoneXS港版11日版美版有锁XR""",3398.66,"""昊天通讯23""",323,27人付款,广东 深圳
"""分期免息Apple/苹果 iPhone 8 Plus国行全网通256G美版苹果8x手机""",1998.00,"""che0923""",197,206人付款,上海
"""Apple/苹果 iPhone 8 苹果8plus全新8代美版国行三网iphone8P手机""",2475.00,"""鱼水源企业店""",321,69人付款,广东 深圳
"""Apple/苹果 iPhone 8 国行美版苹果8 Plus正品8P全网通8代4G手机""",1568.00,"""微笑迷梦56118484""",103,47人付款,广东 东莞
"""Apple/苹果 iPhone 11 Pro Max苹果11pro 双卡双待11pro max手机""",4980.00,"""优易展888""",150,72人付款,广东 深圳
"""12期分期 +[顺丰速发] Apple/苹果 iPhone 7 128GB 手机 移动/联通/电信4G版 智能手机国行正品 苹果7 128G""",2698.00,"""迈向数码旗舰店""",19,4人付款,北京
"""Apple/苹果 iPhone 11 Pro 全新美版有锁无锁全网通未激活""",5030.00,"""zhqiboy""",40,20人付款,江苏 南京
"""上海发货Apple/苹果 iPhone XS Max国行港美版有锁版无锁XSXR双卡""",3482.82,"""kobe_wwh""",584,36人付款,上海
"""Apple/苹果 iPhone XS Max国行双卡双待苹果xs max全网通电信手机""",3400.00,"""jinshu168""",253,273人付款,广东 深圳
"""【现货速发】送购机礼包+12分期 中移动 Apple/苹果 iPhone XS Max全网通4G苹果xs max手机""",8900.00,"""浙江移动官方旗舰店""",6,0人付款,浙江 杭州
"""【12期分期】Apple/苹果 iPhone X 官方旗舰店苹果11新品苹果11promax正品iphonex全网通4G手机8plus max""",6688.00,"""能良数码官方旗舰店""",3083,0人付款,上海
"""现货降价Apple/苹果 iPhone 11 Pro Max手机苹果11promax美版有锁""",4701.64,"""wy1689999""",6,25人付款,上海
"""Apple/苹果 iPhone XS双卡iphoneXs Max 国行智能手机""",4246.10,"""给力小娘子""",111,21人付款,上海
"""Apple/苹果 iPhone X国行iphonex全网通4G手机正品苹果xs max美版""",3250.00,"""vincent_sq""",426,210人付款,江苏 南京
"""【买就送壳膜】 Apple/苹果 iPhone 7 Plus 128G全网通4G手机7p国行正品授权苹果7plus iPhone7/7p/8/x""",3398.00,"""轻松换数码旗舰店""",15,4人付款,北京
"""Apple/苹果 iPhone XS Max iPhone Xs iPhone XR 11双卡国行现货""",5288.00,"""糊涂在线""",380,40人付款,四川 成都
"""现货Apple/苹果 iPhone XR 9 苹果XR  iphonexr xs max新双卡手机""",4208.00,"""最低最诚信""",503,29人付款,江苏 南京
"""【24期免息 送10w无线充】/Apple/苹果 iPhone XR全网通手机官方旗舰店全新正品国行苹果iPhonexr/x/xs/max""",4899.00,"""博盛景数码专营店""",3,2人付款,广东 深圳
"""分期Apple/苹果 iPhone 8 Plus全新正品iphone8国行苹果8plus手机""",2130.00,"""qal925""",,22人付款,广东 深圳
"""Apple/苹果 iPhone XS Max苹果iPhonexsmax日美韩版有锁版XR 分期""",3267.00,"""开phom府""",408,24人付款,广东 深圳
"""分期Apple/苹果 iPhone X 苹果8x国行美版正品iphonex现货手机""",2811.80,"""发远科技""",109,168人付款,广东 汕尾
"""Apple/苹果 iPhone XS Max 苹果xsmax iPhonexsmax手机8x xs max""",1440.00,"""庆合家居""",546,521人付款,广东 深圳
"""送300元大礼包12期分期购Apple/苹果 iPhone 11 Pro全网通智能4G手机 官方旗舰店正品7苹果 xr xsmax""",8299.00,"""武汉电信旗舰""",4,4人付款,湖北 武汉
"""Apple/苹果 iPhone XS全新美版有锁无锁全网通未激活""",4650.00,"""zhqiboy""",242,41人付款,江苏 南京
"""分期Apple/苹果iPhone 11 pro max 国行苹果11max 全网通双卡手机""",3500.00,"""mlove360""",21,19人付款,广东 深圳
"""Apple/苹果 iPhone XR有锁无锁 iphonexr国行港版美版 苹果XR手机""",2458.00,"""伟你是问""",633,39人付款,上海
"""【分期免息】Apple/苹果 iPhone 8 Plus 4G国行8代苹果8p手机""",2200.00,"""跨鹏贸易有限公司""",,35人付款,广东 深圳
"""【送无线充 咨询优惠】Apple/苹果iPhone 11 ProMAX官网旗舰店全网通国行iPhone11正品手机iPhonexs苹果11pro""",9010.00,"""apple领英专卖店""",2,4人付款,上海
"""分期Apple/苹果 iPhone X国行iPhonex苹果x正品全网通256g xs手机""",3000.00,"""吉祥如意88866688""",3,82人付款,广东 广州
"""Apple/苹果 iPhone 7 Plus美版国行正品苹果7P全网通7代4G手机""",1550.00,"""欢乐购6699""",6,87人付款,广东 广州
"""【24期付款+顺丰速发】Apple/苹果 iPhone XS Max全面屏全网通4G手机官方旗舰店苹果xs xr x 8Plus 11""",5888.00,"""创汇通达数码旗舰店""",,0人付款,北京
"""【分期免息】Apple/苹果 iPhone 8 Plus 4G国行8代苹果8p手机""",2200.00,"""跨鹏贸易有限公司""",,35人付款,广东 深圳
"""【送无线充 咨询优惠】Apple/苹果iPhone 11 ProMAX官网旗舰店全网通国行iPhone11正品手机iPhonexs苹果11pro""",9010.00,"""apple领英专卖店""",2,4人付款,上海
"""Apple/苹果 iPhone 11 全新美版有锁无锁全网通未激活""",3780.00,"""zhqiboy""",76,27人付款,江苏 南京
"""分期Apple/苹果 iPhone X国行iPhonex苹果x正品全网通256g xs手机""",3000.00,"""吉祥如意88866688""",3,82人付款,广东 广州
"""Apple/苹果 iPhone XS Max国行双卡xsMax 港美版有锁无锁韩版日版""",3662.01,"""zhanchao14214353""",1184,48人付款,山东 济宁
"""Apple/苹果 iPhone 7 Plus美版国行正品苹果7P全网通7代4G手机""",1550.00,"""欢乐购6699""",6,87人付款,广东 广州
"""【24期付款+顺丰速发】Apple/苹果 iPhone XS Max全面屏全网通4G手机官方旗舰店苹果xs xr x 8Plus 11""",5888.00,"""创汇通达数码旗舰店""",,0人付款,北京
"""花呗24期分期12期0首付Apple苹果iPhone 8全网通原封官方旗舰店正品官网苹果8手机iphone7plus有xsmax非11""",3368.00,"""飞鸿数码旗舰店""",21,5人付款,湖南 长沙
"""Apple/苹果 iPhone 11 Pro Max iPhone11pro美版有锁无锁国行日版""",4650.00,"""泽和欣通通讯""",55,27人付款,北京
"""Apple/苹果 iPhone 11 苹果11 Pro 新款手机 国行 港版 美版有锁""",3540.00,"""秋枫pan""",189,7人付款,上海
