,store,commentcount,location,count
1373,"""三际数码官方旗舰店""",1191.0,山东 济南,1
1374,"""hanrunfu007""",1920.0,广东 深圳,1
1375,"""阿凡提商城""",860.0,河南 郑州,1
1376,"""君问数码官方旗舰店""",48.0,浙江 杭州,1
1377,"""中兴皓皓专卖店""",155.0,广东 深圳,1
1378,"""希希数码""",193.0,广东 深圳,1
1379,"""福禄网游数卡专营店""",37.0,湖北 武汉,1
1380,"""领速通讯""",1125.0,广东 深圳,1
1381,"""pnparis""",50.0,广东 深圳,1
1382,"""为人民服务666""",501.0,北京,1
1383,"""三际数码官方旗舰店""",7101.0,山东 济南,1
1384,"""守护宝旗舰店""",266.0,江苏 无锡,1
1385,"""和来达数码专营店""",876.0,广东 深圳,1
1386,"""迈微数码旗舰店""",105.0,江苏 南京,1
1387,"""中英文具office""",157.0,广东 深圳,1
1388,"""一朵花的记忆""",1930.0,广东 深圳,1
1389,"""a13823131556""",1444.0,广东 深圳,1
1390,"""vivo欧曙专卖店""",88.0,上海,1
1391,"""快乐家族_tb3""",1101.0,广东 深圳,1
1392,"""金辉天成数码专营店""",114.0,广东 深圳,1
1393,"""木子耳ss""",1952.0,广东 深圳,1
1394,"""联想手机旗舰店""",1911.0,北京,1
1395,"""h13653338225""",136.0,广东 深圳,1
1396,"""中国移动官方旗舰店""",1482.0,浙江 杭州,1
1397,"""优质宝贝""",4045.0,广东 深圳,1
1398,"""华晖数码专营店""",101.0,广东 深圳,1
1399,"""三际数码官方旗舰店""",717.0,山东 济南,1
1400,"""tb347429564""",177.0,广东 深圳,1
1401,"""q范思哲q""",224.0,广东 深圳,1
1402,"""vivo天诚专卖店""",1959.0,广东 东莞,1
1403,"""苏宁易购官方旗舰店""",407.0,江苏 南京,1
1404,"""中国酷数码""",467.0,上海,1
1405,"""福田数码店""",92.0,广东 深圳,1
1406,"""一朵花的记忆""",265.0,广东 深圳,1
1407,"""划地球""",161.0,上海,1
1408,"""京合旗舰店""",85.0,安徽 合肥,1
1409,"""wang13267017117""",404.0,广东 东莞,1
1410,"""vivo官方旗舰店""",1330.0,广东 东莞,1
1411,"""友铭数码通讯""",529.0,上海,1
1412,"""广东电信亿品汇专卖店""",594.0,广东 深圳,1
1413,"""yukexin888""",1974.0,广东 深圳,1
1414,"""郑四少的当铺""",215.0,上海,1
1415,"""阿凡提商城""",302.0,河南 郑州,1
1416,"""皓轩长令专卖店""",61.0,广东 深圳,1
1417,"""波导七星级专卖店""",32409.0,广东 深圳,1
1418,"""一加创华威专卖店""",192.0,广东 深圳,1
1419,"""三际数码官方旗舰店""",2388.0,山东 济南,1
1420,"""tb943382081""",154.0,北京,1
1421,"""周减减""",918.0,广东 深圳,1
1422,"""恒盛纪元数码专营店""",114.0,广东 东莞,1
1423,"""深圳市唐讯科技""",71.0,广东 深圳,1
1424,"""百德电子no1""",337.0,广东 深圳,1
1425,"""画小猪营业店""",570.0,广东 深圳,1
1426,"""heatlinda""",1585.0,广东 深圳,1
1427,"""疯狂购乐汇""",226.0,广东 深圳,1
1428,"""店主有故事""",179.0,广东 深圳,1
1429,"""乐哇数码专营店""",301.0,广东 深圳,1
1430,"""苦工的店""",888.0,江苏 南京,1
1431,"""冰晶通讯""",385.0,广东 深圳,1
1432,"""晨颖通讯""",335.0,广东 广州,1
1433,"""唔空摄影""",383.0,浙江 杭州,1
1434,"""星期衣ing""",319.0,广东 深圳,1
1435,"""tb541615054""",195.0,广东 深圳,1
1436,"""首佳誉数码专营店""",1194.0,广东 东莞,1
1437,"""金万吉数码专营店""",247.0,广东 深圳,1
1438,"""wezebaba""",16.0,广东 深圳,1
1439,"""玲玲辉煌创业""",75.0,广东 深圳,1
1440,"""vivo航鹰专卖店""",93.0,浙江 杭州,1
1441,"""君胜数码专营店""",336.0,广东 深圳,1
1442,"""数码科技1628_1628""",260.0,广东 深圳,1
1443,"""瑞德达数码专营店""",411.0,广东 深圳,1
1444,"""乐哇数码专营店""",354.0,广东 深圳,1
1445,"""武汉电信旗舰""",299.0,湖北 武汉,1
1446,"""何浩19920803""",126.0,广东 深圳,1
1447,"""三际数码官方旗舰店""",149.0,山东 济南,1
1448,"""朵唯官方旗舰店""",3015.0,广东 深圳,1
1449,"""久汇数码专营店""",102.0,广东 深圳,1
1450,"""卓瓦数码专营店""",63.0,上海,1
1451,"""大时代女人街""",296.0,上海,1
1452,"""wezebaba""",48.0,广东 深圳,1
1453,"""炫和科技""",1947.0,陕西 西安,1
1454,"""广东电信亿品汇专卖店""",483.0,广东 深圳,1
1455,"""大爱百货专售""",138.0,江苏 常州,1
1456,"""搜酷数码专营店""",191.0,北京,1
1457,"""优e正品""",660.0,广东 广州,1
1458,"""鸿威通讯""",791.0,上海,1
1459,"""深圳大咖数码科技有限公司""",118.0,广东 深圳,1
1460,"""土豆1号33""",125.0,广东 深圳,1
1461,"""淘女鞋折扣店""",42.0,广东 深圳,1
1462,"""晨星泰合数码专营店""",460.0,上海,1
1463,"""三际数码官方旗舰店""",1037.0,山东 济南,1
1464,"""oppo手机总代理""",1292.0,广东 广州,1
1465,"""手机_小秘""",806.0,上海,1
1466,"""紫悦贸易""",373.0,广东 深圳,1
1467,"""当乐手机""",402.0,上海,1
1468,"""陈思瞳2012""",80.0,广东 深圳,1
1469,"""wallter_yuan""",298.0,山东 济南,1
1470,"""fenghuang86290""",238.0,广东 深圳,1
1471,"""angel_纯""",170.0,广东 深圳,1
1472,"""三际数码官方旗舰店""",3540.0,山东 济南,1
1473,"""君问数码官方旗舰店""",435.0,浙江 杭州,1
1474,"""chenghong301314""",471.0,广东 深圳,1
1475,"""中国移动官方旗舰店""",2033.0,浙江 杭州,1
1476,"""特务连的兵0715""",208.0,广东 深圳,1
1477,"""白开水的点燃方式""",106.0,河南 郑州,1
1478,"""三际数码官方旗舰店""",351.0,山东 济南,1
1479,"""凌度月love""",306.0,广东 深圳,1
1480,"""tb234539882""",101.0,广东 深圳,1
1481,"""韩流来袭000""",628.0,上海,1
1482,"""vivo衡视专卖店""",563.0,上海,1
1483,"""晟功数码专营店""",164.0,广东 深圳,1
1484,"""新园通讯数码""",644.0,广东 深圳,1
1485,"""利欧数码专营店""",84.0,广西 桂林,1
1486,"""随风飞扬y""",291.0,广东 深圳,1
1487,"""光头先僧""",539.0,广东 深圳,1
1488,"""翼天下天翼电信旗舰店""",121.0,江苏 南京,1
1489,"""三际数码官方旗舰店""",5174.0,山东 济南,1
1490,"""青松数码2009""",2028.0,湖北 武汉,1
1491,"""oppo正品商城""",358.0,北京,1
1492,"""偶是胖纸偶骄傲""",804.0,广东 广州,1
1493,"""tb780077423""",352.0,广东 深圳,1
1494,"""东赢小说之家""",1482.0,广东 深圳,1
1495,"""锋星优品""",896.0,广东 深圳,1
1496,"""深圳通讯数码有限公司""",124.0,广东 深圳,1
1497,"""能良数码官方旗舰店""",2590.0,上海,1
1498,"""尼凯恩旗舰店""",5400.0,广东 深圳,1
1499,"""snakepigpig""",1369.0,广东 深圳,1
1500,"""京合旗舰店""",334.0,安徽 合肥,1
1501,"""梦品赳赳""",426.0,广东 深圳,1
1502,"""为您服务说""",1309.0,广东 深圳,1
1503,"""感觉自己萌萌168""",38.0,广东 深圳,1
1504,"""snakepigpig""",156.0,广东 深圳,1
1505,"""广东电信亿品汇专卖店""",1987.0,广东 深圳,1
1506,"""zhuxiaoming1113""",3420.0,天津,1
1507,"""博海宇通数码专营店""",3324.0,广东 深圳,1
1508,"""三际数码官方旗舰店""",303.0,山东 济南,1
1509,"""小米合加专卖店""",862.0,上海,1
1510,"""wang13267017117""",374.0,广东 东莞,1
1511,"""呵呵阿呵呵阿""",211.0,广东 深圳,1
1512,"""有话好说liu""",242.0,广东 深圳,1
1513,"""阻拦紧紧紧""",132.0,上海,1
1514,"""苏宁易购官方旗舰店""",152.0,江苏 南京,1
1515,"""华中科技商城""",707.0,湖北 武汉,1
1516,"""oppo聚洪欧珀专卖店""",1012.0,湖北 武汉,1
1517,"""中国移动官方旗舰店""",245.0,浙江 杭州,1
1518,"""博盛景数码专营店""",771.0,广东 深圳,1
1519,"""oppo素年商城""",405.0,湖南 长沙,1
1520,"""纽曼深圳专卖店""",1045.0,广东 深圳,1
1521,"""一飘1983""",417.0,广东 深圳,1
1522,"""胡俊妮88""",63.0,广东 深圳,1
1523,"""成都长庚""",1170.0,四川 成都,1
1524,"""米凌数码专营店""",2484.0,广东 深圳,1
1525,"""华电精工""",411.0,广东 深圳,1
1526,"""民民服饰""",479.0,北京,1
1527,"""米凌数码专营店""",668.0,广东 深圳,1
1528,"""oppo酷炫专卖店""",699.0,浙江 杭州,1
1529,"""深圳市唐讯科技""",349.0,广东 深圳,1
1530,"""商城正品女装韩版店铺""",46.0,广东 深圳,1
1531,"""新力通数码""",400.0,广东 深圳,1
1532,"""碧丽丝轩衣阁""",40.0,上海,1
1533,"""划地球""",533.0,上海,1
1534,"""癫狂前线""",1439.0,广东 深圳,1
1535,"""给力不坑爹""",1356.0,广东 深圳,1
1536,"""博盛景数码专营店""",1344.0,广东 深圳,1
1537,"""雄达数码2009""",65.0,广东 深圳,1
1538,"""潮流mwp""",320.0,广东 深圳,1
1539,"""认证优质商家""",218.0,广东 深圳,1
1540,"""深圳市唐讯科技""",61.0,广东 深圳,1
1541,"""索爱数码旗舰店""",10848.0,广东 深圳,1
1542,"""索爱爱虹专卖店""",60.0,广东 深圳,1
1543,"""tfwz0""",693.0,广东 深圳,1
1544,"""鑫源通数码通讯""",100.0,广东 珠海,1
1545,"""wezebaba""",1659.0,广东 深圳,1
1546,"""苏宁易购官方旗舰店""",1495.0,江苏 南京,1
1547,"""启能数码专营店""",185.0,北京,1
1548,"""和来达数码专营店""",950.0,广东 深圳,1
1549,"""云科数码店""",384.0,河北 石家庄,1
1550,"""博盛景数码专营店""",545.0,广东 深圳,1
1551,"""三星官方旗舰店""",636.0,北京,1
1552,"""京联通达数码旗舰店""",1067.0,北京,1
1553,"""redyaod""",146.0,广东 深圳,1
1554,"""vivo官方旗舰店""",676.0,广东 东莞,1
1555,"""新西兰小镇特卡波""",64.0,广东 深圳,1
1556,"""深圳悦华翔电子数码""",2446.0,广东 深圳,1
1557,"""慕尚年华数码专营店""",934.0,广东 深圳,1
1558,"""hbf432""",192.0,广东 深圳,1
1559,"""heatlinda""",163.0,广东 深圳,1
1560,"""诚亨通讯""",836.0,广东 深圳,1
1561,"""陈桂鸿311""",118.0,广东 深圳,1
1562,"""宝利协""",348.0,广东 深圳,1
1563,"""多一点88""",528.0,广东 深圳,1
1564,"""烁烁美宜佳""",411.0,广东 深圳,1
1565,"""雅雅小发""",162.0,广东 深圳,1
1566,"""乐淘猫数码专营店""",134.0,广东 深圳,1
1567,"""lin19981001""",575.0,广东 深圳,1
1568,"""博盛景数码专营店""",539.0,广东 深圳,1
1569,"""tb046387630""",210.0,广东 深圳,1
1570,"""虫马虫义数码专营店""",595.0,山东 烟台,1
1571,"""福常青88""",214.0,广东 深圳,1
1572,"""有话好说liu""",826.0,广东 深圳,1
1573,"""chenghong301314""",3061.0,广东 深圳,1
1574,"""四知轩数码专营""",56.0,广东 深圳,1
1575,"""酷酷cool88""",89.0,广东 深圳,1
1576,"""陈建荣通讯""",241.0,广东 深圳,1
1577,"""中国移动官方旗舰店""",1195.0,浙江 杭州,1
1578,"""能良数码官方旗舰店""",817.0,上海,1
1579,"""白开水的点燃方式""",266.0,河南 郑州,1
1580,"""问鼎数码专营店""",261.0,上海,1
1581,"""广东电信亿品汇专卖店""",91.0,广东 深圳,1
1582,"""tb80281453885""",149.0,上海,1
1583,"""三际数码官方旗舰店""",599.0,山东 济南,1
1584,"""梅州铭鑫通讯""",752.0,广东 深圳,1
1585,"""广东电信亿品汇专卖店""",873.0,广东 深圳,1
1586,"""疯狂购乐汇""",107.0,广东 深圳,1
1587,"""tb959594582""",940.0,广东 广州,1
1588,"""忠达企业""",713.0,广东 深圳,1
1589,"""昭华数码专营店""",583.0,广东 深圳,1
1590,"""oppo手机总代理""",676.0,广东 广州,1
1591,"""石金将""",668.0,北京,1
1592,"""cococo200005""",609.0,上海,1
1593,"""广东电信亿品汇专卖店""",939.0,广东 深圳,1
1594,"""tvbtvbtvb1212""",38.0,北京,1
1595,"""誉品旗舰店""",16834.0,广东 深圳,1
1596,"""深圳市唐讯科技""",151.0,广东 深圳,1
1597,"""星杰科技""",1026.0,广东 深圳,1
1598,"""三星官方旗舰店""",240.0,北京,1
1599,"""杭州拉风数码""",77.0,浙江 杭州,1
1600,"""旭远数码专营店""",130.0,上海,1
1601,"""vivo官方旗舰店""",2790.0,广东 东莞,1
1602,"""京合旗舰店""",5803.0,安徽 合肥,1
1603,"""杭州网购988""",519.0,广东 深圳,1
1604,"""liyahui0""",345.0,北京,1
1605,"""友铭数码通讯""",1209.0,上海,1
1606,"""小xixi西西""",112.0,广东 深圳,1
1607,"""索爱鑫鸿伟业专卖店""",81.0,广东 深圳,1
1608,"""三际数码官方旗舰店""",1688.0,山东 济南,1
1609,"""大唐回浦数码旗舰店""",239.0,浙江 台州,1
1610,"""ben6780""",356.0,广东 深圳,1
1611,"""京联通达数码旗舰店""",1830.0,北京,1
1612,"""博科雅创数码专营店""",456.0,广东 深圳,1
1613,"""白开水的点燃方式""",187.0,河南 郑州,1
1614,"""慕尚年华数码专营店""",7152.0,广东 深圳,1
1615,"""vivo官方旗舰店""",95.0,广东 东莞,1
1616,"""京合旗舰店""",162.0,安徽 合肥,1
1617,"""数码科技1628_1628""",751.0,广东 深圳,1
1618,"""一号线数码专营店""",12443.0,江苏 南京,1
1619,"""苏宁易购官方旗舰店""",281.0,江苏 南京,1
1620,"""三际数码官方旗舰店""",1663.0,山东 济南,1
1621,"""03数码分店""",1119.0,广东 深圳,1
1622,"""源通通讯168""",148.0,广东 深圳,1
1623,"""浩源数码商城""",130.0,浙江 杭州,1
1624,"""泉兴时尚数码店""",1818.0,山东 济南,1
1625,"""wezebaba""",106.0,广东 深圳,1
1626,"""中国移动官方旗舰店""",2132.0,浙江 杭州,1
1627,"""大时代女人街""",106.0,上海,1
1628,"""创汇通达数码旗舰店""",301.0,北京,1
1629,"""信兴达正品手机店""",95.0,广东 深圳,1
1630,"""花可时尚""",12.0,广东 揭阳,1
1631,"""会耍赖的猫888""",33.0,广东 深圳,1
1632,"""小小团队1""",73.0,广东 深圳,1
1633,"""民讯通数码专营店""",42.0,北京,1
1634,"""广东电信亿品汇专卖店""",778.0,广东 深圳,1
1635,"""中国移动官方旗舰店""",1066.0,浙江 杭州,1
1636,"""苏宁易购官方旗舰店""",1746.0,江苏 南京,1
1637,"""tb776384540""",22.0,浙江 杭州,1
1638,"""三际数码官方旗舰店""",84.0,山东 济南,1
1639,"""同步飞扬数码专营店""",1277.0,广东 深圳,1
1640,"""飞利浦手机官方旗舰店""",525.0,上海,1
1641,"""贤惠之店""",107.0,广东 深圳,1
1642,"""环慧数码""",244.0,广东 深圳,1
1643,"""四木良品""",213.0,广东 深圳,1
1644,"""三际数码官方旗舰店""",423.0,山东 济南,1
1645,"""广宇数码城""",190.0,广东 深圳,1
1646,"""中国移动官方旗舰店""",1756.0,浙江 杭州,1
1647,"""冰风月之残心""",1148.0,广东 深圳,1
1648,"""碧丽丝轩衣阁""",48.0,上海,1
1649,"""翼天下天翼电信旗舰店""",877.0,江苏 南京,1
1650,"""翼天下天翼电信旗舰店""",1107.0,江苏 南京,1
1651,"""不梦不醒6""",342.0,广东 深圳,1
1652,"""广东电信亿品汇专卖店""",3850.0,广东 深圳,1
1653,"""艾普通讯配货服务中心""",166.0,广东 深圳,1
1654,"""小河电讯""",2164.0,广东 深圳,1
1655,"""一朵花的记忆""",211.0,广东 深圳,1
1656,"""诺记家家""",1473.0,广东 深圳,1
1657,"""缘落花开0102""",152.0,北京,1
1658,"""深圳科硕电脑""",120.0,广东 深圳,1
1659,"""好机会数码旗舰店""",63.0,河南 郑州,1
1660,"""中国移动官方旗舰店""",785.0,浙江 杭州,1
1661,"""皓轩赛罗敷专卖店""",100.0,广东 深圳,1
1662,"""诚信数码0791""",292.0,江苏 南京,1
1663,"""众合数码高手""",1022.0,广西 南宁,1
1664,"""深圳易乐购数码专营店""",741.0,广东 深圳,1
1665,"""天府之家2015""",183.0,广东 东莞,1
1666,"""好多鱼通讯""",63.0,广东 深圳,1
1667,"""zhuangdanmin""",43.0,广东 深圳,1
1668,"""蓝港数码专营店""",43.0,广东 深圳,1
1669,"""疯狂购乐汇""",126.0,广东 深圳,1
1670,"""华南无线城""",2355.0,广东 深圳,1
1671,"""炫杰888""",149.0,浙江 杭州,1
1672,"""乾运通讯""",1977.0,广东 深圳,1
1673,"""e酷手机网""",460.0,北京,1
1674,"""纽曼世腾专卖店""",949.0,广东 深圳,1
1675,"""龙通店""",461.0,广东 深圳,1
1676,"""千瑞宏达手机专营店""",243.0,广东 深圳,1
1677,"""蓝港数码专营店""",7629.0,广东 深圳,1
1678,"""沙丁数码专营店""",373.0,浙江 杭州,1
1679,"""tb809078988""",232.0,广东 深圳,1
1680,"""和来达数码专营店""",1599.0,广东 深圳,1
1681,"""ajdha826""",63.0,广东 深圳,1
1682,"""阿滨eason""",75.0,广东 深圳,1
1683,"""诚亨通讯""",445.0,广东 深圳,1
1684,"""zhang静静jin""",79.0,广东 深圳,1
1685,"""oppo熊鑫专卖店""",1013.0,上海,1
1686,"""数码小妞520""",81.0,广东 珠海,1
1687,"""三际数码官方旗舰店""",230.0,山东 济南,1
1688,"""金彬企业店""",452.0,广东 深圳,1
1689,"""锦万数码专营""",191.0,广东 深圳,1
1690,"""鸿锋贸易""",742.0,广东 深圳,1
1691,"""赵小小配件商城""",518.0,广东 深圳,1
1692,"""创汇通达数码旗舰店""",55.0,北京,1
1693,"""oppo官方旗舰店""",5253.0,广东 东莞,1
1694,"""她说我没事""",91.0,广东 深圳,1
1695,"""oksj数码旗舰店""",111.0,广东 深圳,1
1696,"""岸越数码专营店""",340.0,上海,1
1697,"""engnet""",1634.0,广东 广州,1
1698,"""博海宇通数码专营店""",394.0,北京,1
1699,"""网易租租赁""",293.0,广东 深圳,1
1700,"""乐哇数码专营店""",236.0,上海,1
1701,"""方永锐""",109.0,广东 深圳,1
1702,"""创汇通达数码旗舰店""",361.0,北京,1
1703,"""hanjinhon2009""",150.0,广东 深圳,1
1704,"""发远科技""",109.0,广东 汕尾,1
1705,"""皓轩誉信达专卖店""",190.0,广东 深圳,1
1706,"""haoyun13653669911""",2060.0,山西 太原,1
1707,"""慕尚年华数码专营店""",5263.0,广东 深圳,1
1708,"""ygsd""",862.0,北京,1
1709,"""chenghong301314""",1993.0,广东 深圳,1
1710,"""友铭数码通讯""",1178.0,上海,1
1711,"""天骐骏通信商城""",517.0,广东 深圳,1
1712,"""京成数码商贸""",337.0,北京,1
1713,"""lin19981001""",312.0,广东 深圳,1
1714,"""能良数码官方旗舰店""",625.0,上海,1
1715,"""首佳誉数码专营店""",649.0,广东 东莞,1
1716,"""能良数码官方旗舰店""",7575.0,上海,1
1717,"""卓瓦数码专营店""",48.0,上海,1
1718,"""异维数码专营店""",190.0,广东 深圳,1
1719,"""紫悦贸易""",387.0,广东 深圳,1
1720,"""纽曼易为理想专卖店""",1382.0,广东 深圳,1
1721,"""中国移动官方旗舰店""",250.0,浙江 杭州,1
1722,"""乾运通讯""",1568.0,广东 深圳,1
1723,"""柳峰阁""",300.0,广东 深圳,1
1724,"""吉祥如意88866688""",237.0,广东 广州,1
1725,"""真均百货8""",89.0,广东 深圳,1
1726,"""兴圣宇数码专营店""",1489.0,广东 深圳,1
1727,"""yy_sky_2008""",2899.0,广东 东莞,1
1728,"""金万吉数码专营店""",595.0,广东 深圳,1
1729,"""国货平价手机城""",63.0,广东 深圳,1
1730,"""轻语轻格""",105.0,上海,1
1731,"""乐申商城""",99.0,广东 深圳,1
1732,"""时器数码专营店""",550.0,湖南 长沙,1
1733,"""新闻天下""",114.0,江苏 苏州,1
1734,"""konka康佳手机旗舰店""",128.0,广东 深圳,1
1735,"""wallter_yuan""",2146.0,北京,1
1736,"""e讯数码公司""",78.0,广东 深圳,1
1737,"""liudong977236819""",662.0,广东 广州,1
1738,"""梅州铭鑫通讯""",2607.0,广东 深圳,1
1739,"""木木时尚国际""",50.0,广东 东莞,1
1740,"""林艳周""",117.0,广东 东莞,1
1741,"""宜安数码专营店""",1020.0,四川 成都,1
1742,"""vivo欧曙专卖店""",816.0,上海,1
1743,"""我的小笨蛋1993""",93.0,广东 深圳,1
1744,"""qq麻麻科技""",78.0,广东 深圳,1
1745,"""icmay2012""",3622.0,上海,1
1746,"""麦克团mactuancom""",794.0,北京,1
1747,"""白淘淘328""",1323.0,广东 深圳,1
1748,"""苏宁易购官方旗舰店""",92.0,江苏 南京,1
1749,"""中国移动官方旗舰店""",404.0,浙江 杭州,1
